observation_id,scenario,gender,age,race,disability_status,nationality,education,field_of_study,cover_letter,recommendations,experience,chosen
1580,1,Female,35,Asian,Physical disability,German,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
1581,1,Female,35,Hispanic,Physical disability,Canadian,Associate Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
1582,1,Non-binary,35,White,None stated,American,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
1583,1,Male,55,Asian,Mental health history,American,Associate Degree,Somewhat related,Personalized,Below average,3-7 years,0
1584,1,Non-binary,50,Hispanic,None stated,American,Master Degree,Somewhat related,Personalized,Below average,10+ years,0
1585,1,Male,40,Black,Mental health history,Indian,Master Degree,Unrelated,Unpersonalized,Average,0-2 years,0
1586,1,Non-binary,40,Black,None stated,Mexican,Master Degree,Somewhat related,Unpersonalized,Average,10+ years,1
1587,1,Male,55,Hispanic,None stated,Indian,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
1588,1,Male,40,Asian,None stated,American,Master Degree,Unrelated,Unpersonalized,Average,0-2 years,0
1589,1,Non-binary,35,Black,None stated,German,Associate Degree,Somewhat related,Personalized,Below average,10+ years,1
1590,1,Female,30,White,Physical disability,Indian,Master Degree,Unrelated,Personalized,Average,3-7 years,1
1591,1,Non-binary,30,Black,Physical disability,Mexican,Master Degree,Unrelated,Personalized,Below average,3-7 years,1
1592,1,Non-binary,50,Black,Physical disability,Indian,Associate Degree,Unrelated,Personalized,Average,3-7 years,0
1593,1,Non-binary,45,Asian,Mental health history,Canadian,Associate Degree,Closely related,Personalized,Average,3-7 years,1
1594,1,Non-binary,40,Asian,Mental health history,Canadian,Master Degree,Somewhat related,Personalized,Above average,0-2 years,1
1595,1,Non-binary,55,Hispanic,None stated,Mexican,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
1596,1,Non-binary,55,Black,None stated,Mexican,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,1
1597,1,Male,50,Hispanic,Mental health history,American,Master Degree,Closely related,Unpersonalized,Below average,0-2 years,0
1598,1,Non-binary,55,White,Mental health history,Canadian,Associate Degree,Somewhat related,Personalized,Below average,3-7 years,0
1599,1,Non-binary,30,Black,None stated,Indian,Master Degree,Closely related,Unpersonalized,Below average,3-7 years,0
1600,1,Male,40,Black,Mental health history,Canadian,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
1601,1,Male,55,Hispanic,Mental health history,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
1602,1,Male,55,Black,Physical disability,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Average,0-2 years,0
1603,1,Female,45,Hispanic,Mental health history,German,Associate Degree,Unrelated,Personalized,Above average,10+ years,1
1604,1,Female,40,Black,Physical disability,German,Master Degree,Closely related,Personalized,Above average,3-7 years,1
1605,1,Female,40,White,Mental health history,Canadian,Master Degree,Somewhat related,Personalized,Above average,0-2 years,1
1606,1,Non-binary,50,Black,Mental health history,American,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,1
1607,1,Male,30,Asian,None stated,American,Master Degree,Unrelated,Personalized,Above average,3-7 years,0
1608,1,Non-binary,30,Black,Mental health history,Canadian,Associate Degree,Closely related,Personalized,Below average,0-2 years,1
1609,1,Male,50,White,Physical disability,German,Bachelor Degree,Closely related,Personalized,Average,0-2 years,1
1610,1,Male,30,Hispanic,Mental health history,Canadian,Associate Degree,Closely related,Unpersonalized,Average,3-7 years,0
1611,1,Non-binary,55,Asian,None stated,Mexican,Bachelor Degree,Unrelated,Personalized,Below average,3-7 years,0
1612,1,Non-binary,45,Black,Physical disability,Mexican,Bachelor Degree,Somewhat related,Personalized,Above average,3-7 years,1
1613,1,Non-binary,55,Asian,Mental health history,Canadian,Bachelor Degree,Unrelated,Personalized,Below average,3-7 years,0
1614,1,Female,50,Asian,None stated,Canadian,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
1615,1,Non-binary,50,Black,Mental health history,Mexican,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,0
1616,1,Non-binary,30,Black,Mental health history,Mexican,Bachelor Degree,Somewhat related,Personalized,Below average,0-2 years,0
1617,1,Non-binary,45,Hispanic,None stated,Indian,Associate Degree,Unrelated,Unpersonalized,Above average,10+ years,1
1618,1,Non-binary,40,White,Physical disability,American,Master Degree,Closely related,Personalized,Above average,3-7 years,1
1619,1,Female,50,Asian,Mental health history,Canadian,Associate Degree,Somewhat related,Unpersonalized,Average,0-2 years,0
1620,1,Female,40,Black,Physical disability,Mexican,Associate Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
1621,1,Non-binary,35,Asian,Physical disability,Mexican,Bachelor Degree,Closely related,Unpersonalized,Below average,3-7 years,0
1622,1,Female,40,Asian,Mental health history,Canadian,Master Degree,Somewhat related,Personalized,Above average,0-2 years,1
1623,1,Female,30,Black,None stated,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
1624,1,Non-binary,30,Hispanic,Physical disability,Canadian,Associate Degree,Unrelated,Personalized,Above average,10+ years,0
1625,1,Non-binary,45,White,Physical disability,Mexican,Associate Degree,Unrelated,Unpersonalized,Below average,10+ years,0
1626,1,Male,35,Asian,None stated,German,Master Degree,Unrelated,Personalized,Above average,10+ years,1
1627,1,Female,40,Asian,None stated,Canadian,Master Degree,Closely related,Personalized,Average,0-2 years,1
1628,1,Non-binary,50,White,None stated,Mexican,Bachelor Degree,Unrelated,Personalized,Below average,3-7 years,0
1629,1,Non-binary,40,Black,None stated,American,Master Degree,Unrelated,Personalized,Below average,10+ years,1
1630,1,Male,55,White,Mental health history,Indian,Master Degree,Closely related,Unpersonalized,Above average,0-2 years,0
1631,1,Non-binary,30,Hispanic,None stated,German,Associate Degree,Closely related,Personalized,Below average,10+ years,1
1632,1,Female,45,White,None stated,Mexican,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
1633,1,Male,40,Asian,Physical disability,American,Associate Degree,Closely related,Personalized,Average,10+ years,1
1634,1,Non-binary,40,White,None stated,German,Bachelor Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
1635,1,Non-binary,55,Hispanic,Mental health history,Mexican,Bachelor Degree,Unrelated,Personalized,Below average,10+ years,0
1636,1,Non-binary,55,Black,Physical disability,Canadian,Associate Degree,Closely related,Unpersonalized,Average,0-2 years,0
1637,1,Male,30,Black,Mental health history,German,Associate Degree,Somewhat related,Personalized,Average,0-2 years,1
1638,1,Male,45,White,None stated,German,Master Degree,Unrelated,Personalized,Below average,10+ years,0
1639,1,Female,45,Black,None stated,American,Associate Degree,Somewhat related,Personalized,Average,3-7 years,1
1640,1,Non-binary,40,White,Mental health history,German,Master Degree,Somewhat related,Personalized,Average,0-2 years,1
1641,1,Non-binary,40,Asian,Physical disability,Mexican,Bachelor Degree,Unrelated,Unpersonalized,Average,10+ years,0
1642,1,Female,30,Black,Physical disability,Indian,Master Degree,Unrelated,Personalized,Below average,10+ years,0
1643,1,Female,30,Black,Mental health history,Indian,Bachelor Degree,Somewhat related,Personalized,Average,3-7 years,1
1644,1,Male,35,Black,None stated,Mexican,Master Degree,Somewhat related,Personalized,Above average,3-7 years,1
1645,1,Non-binary,30,White,Physical disability,Indian,Associate Degree,Unrelated,Unpersonalized,Average,10+ years,0
1646,1,Non-binary,55,Hispanic,None stated,Indian,Bachelor Degree,Somewhat related,Personalized,Above average,3-7 years,1
1647,1,Non-binary,50,Black,None stated,American,Bachelor Degree,Unrelated,Personalized,Above average,10+ years,1
1648,1,Non-binary,35,White,Mental health history,Canadian,Bachelor Degree,Closely related,Unpersonalized,Above average,10+ years,1
1649,1,Non-binary,30,White,Mental health history,Indian,Associate Degree,Closely related,Personalized,Above average,3-7 years,1
1650,1,Non-binary,30,Hispanic,Physical disability,Indian,Master Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
1651,1,Male,40,Hispanic,Physical disability,Indian,Bachelor Degree,Unrelated,Personalized,Below average,10+ years,0
1652,1,Female,35,White,Physical disability,Canadian,Associate Degree,Closely related,Unpersonalized,Above average,3-7 years,1
1653,1,Male,45,White,None stated,German,Associate Degree,Unrelated,Personalized,Above average,10+ years,0
1654,1,Female,40,Black,Mental health history,Canadian,Associate Degree,Somewhat related,Personalized,Below average,0-2 years,0
1655,1,Male,40,White,None stated,Indian,Master Degree,Closely related,Unpersonalized,Below average,3-7 years,0
1656,1,Male,45,Asian,Mental health history,Canadian,Master Degree,Unrelated,Personalized,Average,3-7 years,1
1657,1,Non-binary,55,Asian,Physical disability,Indian,Associate Degree,Closely related,Personalized,Below average,0-2 years,0
1658,1,Female,40,White,None stated,German,Bachelor Degree,Somewhat related,Personalized,Average,3-7 years,1
1659,1,Non-binary,55,Asian,Mental health history,American,Master Degree,Unrelated,Unpersonalized,Below average,10+ years,0
1660,1,Non-binary,30,Hispanic,Physical disability,Canadian,Bachelor Degree,Unrelated,Personalized,Above average,3-7 years,1
1661,1,Female,30,Hispanic,Mental health history,Canadian,Associate Degree,Somewhat related,Personalized,Below average,3-7 years,0
1662,1,Male,55,Black,None stated,Indian,Master Degree,Closely related,Personalized,Below average,0-2 years,0
1663,1,Female,40,Black,Physical disability,German,Bachelor Degree,Closely related,Personalized,Average,10+ years,1
1664,1,Female,55,White,None stated,German,Bachelor Degree,Unrelated,Personalized,Above average,3-7 years,0
1665,1,Male,45,White,Physical disability,Mexican,Master Degree,Closely related,Unpersonalized,Above average,0-2 years,0
1666,1,Female,45,Asian,Mental health history,Mexican,Associate Degree,Unrelated,Personalized,Average,10+ years,1
1667,1,Non-binary,35,Black,Mental health history,Mexican,Associate Degree,Closely related,Unpersonalized,Average,10+ years,1
1668,1,Female,35,Asian,Mental health history,Canadian,Bachelor Degree,Closely related,Unpersonalized,Above average,10+ years,1
1669,1,Male,40,Black,Physical disability,Mexican,Associate Degree,Unrelated,Unpersonalized,Above average,10+ years,0
1670,1,Non-binary,50,Black,Physical disability,German,Associate Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
1671,1,Non-binary,40,Hispanic,Mental health history,American,Associate Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
1672,1,Male,40,Hispanic,None stated,German,Master Degree,Closely related,Personalized,Average,10+ years,1
1673,1,Female,55,Hispanic,Mental health history,Indian,Master Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
1674,1,Female,50,White,None stated,Mexican,Master Degree,Somewhat related,Personalized,Average,0-2 years,1
1675,1,Female,40,Hispanic,Physical disability,Mexican,Associate Degree,Unrelated,Unpersonalized,Average,10+ years,0
1676,1,Female,50,Black,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Below average,10+ years,1
1677,1,Female,45,Black,Physical disability,Mexican,Bachelor Degree,Closely related,Personalized,Below average,10+ years,1
1678,1,Male,40,White,None stated,Mexican,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
1679,1,Male,50,Asian,Mental health history,Canadian,Master Degree,Somewhat related,Personalized,Below average,3-7 years,1
1680,1,Female,50,Hispanic,Mental health history,Mexican,Associate Degree,Unrelated,Personalized,Average,3-7 years,1
1681,1,Female,30,Black,Physical disability,Mexican,Bachelor Degree,Closely related,Personalized,Average,10+ years,1
1682,1,Female,50,Hispanic,Mental health history,Canadian,Associate Degree,Closely related,Personalized,Below average,0-2 years,0
1683,1,Female,35,White,Physical disability,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
1684,1,Non-binary,30,Hispanic,Physical disability,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Below average,3-7 years,1
1685,1,Female,30,Black,Physical disability,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Above average,0-2 years,1
1686,1,Female,50,Hispanic,Physical disability,Canadian,Bachelor Degree,Closely related,Personalized,Above average,3-7 years,1
1687,1,Non-binary,40,White,Physical disability,Mexican,Bachelor Degree,Somewhat related,Personalized,Average,10+ years,1
1688,1,Female,35,Black,Mental health history,Canadian,Bachelor Degree,Somewhat related,Personalized,Below average,10+ years,1
1689,1,Non-binary,35,Asian,Mental health history,Mexican,Bachelor Degree,Closely related,Personalized,Below average,10+ years,1
1690,1,Non-binary,40,Black,Mental health history,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Average,3-7 years,1
1691,1,Non-binary,30,Asian,Mental health history,Indian,Master Degree,Unrelated,Unpersonalized,Above average,10+ years,0
1692,1,Female,45,Asian,Mental health history,German,Bachelor Degree,Closely related,Personalized,Above average,10+ years,1
1693,1,Female,30,Asian,Physical disability,Indian,Master Degree,Closely related,Unpersonalized,Average,0-2 years,0
1694,1,Female,30,Asian,Physical disability,Mexican,Bachelor Degree,Closely related,Personalized,Below average,10+ years,1
1695,1,Female,40,Asian,None stated,American,Associate Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
1696,1,Non-binary,55,Hispanic,Physical disability,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Average,0-2 years,1
1697,1,Non-binary,40,Black,Physical disability,Indian,Bachelor Degree,Unrelated,Personalized,Above average,0-2 years,0
1698,1,Female,50,White,Mental health history,German,Bachelor Degree,Unrelated,Personalized,Average,10+ years,0
1699,1,Non-binary,35,Black,Mental health history,Canadian,Associate Degree,Unrelated,Personalized,Above average,10+ years,1
1700,1,Male,40,Black,Mental health history,German,Associate Degree,Somewhat related,Personalized,Average,10+ years,1
1701,1,Non-binary,40,Black,Physical disability,Canadian,Bachelor Degree,Closely related,Personalized,Above average,10+ years,1
1702,1,Male,30,Asian,None stated,American,Associate Degree,Closely related,Unpersonalized,Above average,0-2 years,0
1703,1,Female,50,Asian,Mental health history,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
1704,1,Male,45,Asian,Physical disability,Canadian,Associate Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
1705,1,Male,30,Black,None stated,Mexican,Associate Degree,Unrelated,Personalized,Above average,10+ years,0
1706,1,Male,55,Hispanic,Mental health history,German,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,0
1707,1,Male,55,Asian,Physical disability,Canadian,Associate Degree,Unrelated,Unpersonalized,Average,10+ years,0
1708,1,Non-binary,45,Black,Physical disability,Canadian,Master Degree,Somewhat related,Personalized,Average,10+ years,1
1709,1,Non-binary,35,Hispanic,None stated,Indian,Associate Degree,Somewhat related,Personalized,Average,0-2 years,0
1710,1,Female,55,Asian,None stated,German,Associate Degree,Somewhat related,Personalized,Below average,10+ years,0
1711,1,Female,40,Asian,Physical disability,Canadian,Associate Degree,Unrelated,Unpersonalized,Below average,10+ years,0
1712,1,Female,55,White,Physical disability,Canadian,Associate Degree,Unrelated,Personalized,Average,0-2 years,0
1713,1,Male,50,White,None stated,German,Associate Degree,Closely related,Unpersonalized,Average,10+ years,0
1714,1,Female,30,White,Physical disability,Indian,Master Degree,Unrelated,Personalized,Above average,0-2 years,0
1715,1,Female,35,White,Mental health history,Mexican,Master Degree,Closely related,Personalized,Below average,10+ years,1
1716,1,Female,45,Black,Mental health history,Canadian,Bachelor Degree,Unrelated,Personalized,Average,10+ years,1
1717,1,Female,35,White,Physical disability,German,Master Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
1718,1,Female,40,Black,Physical disability,Mexican,Master Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
1719,1,Female,55,Asian,Mental health history,Canadian,Master Degree,Unrelated,Unpersonalized,Above average,10+ years,0
1720,1,Female,45,Asian,None stated,American,Master Degree,Unrelated,Unpersonalized,Above average,3-7 years,1
1721,1,Non-binary,45,Asian,None stated,German,Bachelor Degree,Somewhat related,Unpersonalized,Average,10+ years,1
1722,1,Female,35,White,None stated,Mexican,Master Degree,Somewhat related,Personalized,Average,3-7 years,1
1723,1,Female,45,Hispanic,Mental health history,American,Master Degree,Unrelated,Unpersonalized,Above average,10+ years,0
1724,1,Male,40,Black,Physical disability,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Above average,10+ years,0
1725,1,Male,50,Black,Physical disability,American,Master Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
1726,1,Non-binary,50,White,None stated,German,Master Degree,Closely related,Unpersonalized,Above average,3-7 years,1
1727,1,Non-binary,55,Black,Mental health history,Canadian,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
1728,1,Male,50,Asian,Physical disability,Indian,Master Degree,Unrelated,Unpersonalized,Above average,10+ years,0
1729,1,Non-binary,50,White,Mental health history,German,Associate Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
1730,1,Non-binary,30,Hispanic,Physical disability,German,Master Degree,Closely related,Personalized,Below average,10+ years,1
1731,1,Non-binary,30,Hispanic,None stated,Mexican,Bachelor Degree,Somewhat related,Unpersonalized,Below average,10+ years,1
1732,1,Male,40,Hispanic,Mental health history,Canadian,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
1733,1,Male,40,Hispanic,Physical disability,American,Associate Degree,Unrelated,Personalized,Average,0-2 years,0
1734,1,Non-binary,40,Hispanic,None stated,Canadian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
1735,1,Female,50,Asian,Mental health history,Mexican,Bachelor Degree,Closely related,Unpersonalized,Average,0-2 years,0
1736,1,Female,55,Asian,Physical disability,Mexican,Master Degree,Closely related,Unpersonalized,Above average,0-2 years,1
1737,1,Male,35,Asian,Physical disability,American,Bachelor Degree,Closely related,Unpersonalized,Average,3-7 years,1
1738,1,Female,30,Asian,Mental health history,Mexican,Master Degree,Somewhat related,Personalized,Below average,10+ years,1
1739,1,Male,35,Hispanic,None stated,American,Associate Degree,Somewhat related,Unpersonalized,Below average,10+ years,1
1740,1,Non-binary,30,Hispanic,Mental health history,Indian,Master Degree,Unrelated,Personalized,Below average,3-7 years,0
1741,1,Non-binary,50,Hispanic,Physical disability,Indian,Master Degree,Closely related,Unpersonalized,Average,3-7 years,1
1742,1,Male,45,Black,None stated,German,Master Degree,Closely related,Unpersonalized,Average,0-2 years,0
1743,1,Male,30,Hispanic,Physical disability,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
1744,1,Non-binary,40,White,None stated,American,Master Degree,Closely related,Unpersonalized,Below average,10+ years,0
1745,1,Non-binary,35,Asian,None stated,Indian,Associate Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
1746,1,Male,35,White,Physical disability,Canadian,Bachelor Degree,Closely related,Unpersonalized,Average,0-2 years,0
1747,1,Female,40,Asian,Physical disability,Mexican,Master Degree,Closely related,Personalized,Above average,10+ years,1
1748,1,Male,35,Hispanic,Physical disability,Canadian,Master Degree,Closely related,Unpersonalized,Average,0-2 years,1
1749,1,Non-binary,40,White,Mental health history,Mexican,Bachelor Degree,Closely related,Unpersonalized,Above average,10+ years,1
1750,1,Female,40,White,None stated,American,Associate Degree,Somewhat related,Personalized,Below average,0-2 years,0
1751,1,Female,30,White,Physical disability,Indian,Bachelor Degree,Closely related,Personalized,Above average,3-7 years,1
1752,1,Male,30,Hispanic,None stated,American,Bachelor Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
1753,1,Female,40,Asian,Physical disability,Mexican,Master Degree,Somewhat related,Unpersonalized,Above average,0-2 years,0
1754,1,Non-binary,30,Hispanic,Mental health history,American,Associate Degree,Somewhat related,Personalized,Above average,10+ years,1
1755,1,Male,45,Black,Mental health history,Indian,Bachelor Degree,Closely related,Unpersonalized,Above average,0-2 years,1
1756,1,Female,35,Hispanic,None stated,Canadian,Associate Degree,Closely related,Unpersonalized,Below average,10+ years,0
1757,1,Male,40,Black,Mental health history,Mexican,Associate Degree,Unrelated,Personalized,Average,3-7 years,0
1758,1,Female,45,Black,Mental health history,Mexican,Associate Degree,Closely related,Personalized,Below average,0-2 years,1
1759,1,Female,50,Hispanic,Mental health history,German,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,0
1760,1,Female,50,Hispanic,None stated,German,Bachelor Degree,Closely related,Personalized,Above average,10+ years,1
1761,1,Male,35,Hispanic,Physical disability,German,Bachelor Degree,Closely related,Unpersonalized,Above average,3-7 years,1
1762,1,Non-binary,55,Hispanic,Mental health history,Canadian,Associate Degree,Unrelated,Unpersonalized,Average,0-2 years,0
1763,1,Female,40,White,None stated,Mexican,Master Degree,Somewhat related,Personalized,Below average,3-7 years,1
1764,1,Female,35,Hispanic,None stated,Indian,Master Degree,Unrelated,Unpersonalized,Below average,10+ years,0
1765,1,Non-binary,45,Hispanic,Physical disability,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
1766,1,Female,55,White,None stated,German,Associate Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
1767,1,Male,35,Black,Physical disability,German,Bachelor Degree,Closely related,Unpersonalized,Above average,3-7 years,1
1768,1,Male,45,Hispanic,Mental health history,Canadian,Master Degree,Somewhat related,Personalized,Below average,0-2 years,0
1769,1,Non-binary,30,Hispanic,Mental health history,Canadian,Bachelor Degree,Closely related,Personalized,Average,0-2 years,1
1770,1,Female,30,Hispanic,Mental health history,American,Bachelor Degree,Unrelated,Unpersonalized,Below average,0-2 years,0
1771,1,Female,35,Asian,None stated,Canadian,Master Degree,Somewhat related,Personalized,Above average,10+ years,1
1772,1,Female,35,White,None stated,German,Master Degree,Unrelated,Personalized,Above average,0-2 years,0
1773,1,Female,40,Black,Physical disability,Mexican,Associate Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
1774,1,Male,30,Black,None stated,Indian,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,0
1775,1,Male,55,White,Physical disability,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Above average,0-2 years,0
1776,1,Female,30,Black,None stated,Canadian,Master Degree,Unrelated,Personalized,Above average,0-2 years,0
1777,1,Non-binary,30,Black,None stated,Canadian,Master Degree,Closely related,Personalized,Average,10+ years,1
1778,1,Non-binary,35,White,None stated,Mexican,Bachelor Degree,Somewhat related,Personalized,Above average,3-7 years,1
1779,1,Male,30,Black,Mental health history,Indian,Associate Degree,Somewhat related,Unpersonalized,Above average,10+ years,1
1780,1,Non-binary,50,Black,Physical disability,German,Master Degree,Unrelated,Personalized,Above average,0-2 years,1
1781,1,Female,30,Asian,Mental health history,German,Bachelor Degree,Unrelated,Personalized,Below average,10+ years,0
1782,1,Non-binary,35,White,Mental health history,Canadian,Bachelor Degree,Closely related,Personalized,Average,0-2 years,1
1783,1,Male,40,Black,Physical disability,German,Bachelor Degree,Unrelated,Personalized,Below average,0-2 years,0
1784,1,Male,40,Black,None stated,Indian,Bachelor Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
1785,1,Male,40,White,Mental health history,German,Associate Degree,Unrelated,Personalized,Average,3-7 years,1
1786,1,Female,40,Black,Mental health history,Mexican,Associate Degree,Unrelated,Unpersonalized,Above average,10+ years,0
1787,1,Female,45,Asian,None stated,German,Master Degree,Unrelated,Personalized,Average,10+ years,0
1788,1,Female,50,Hispanic,None stated,American,Master Degree,Closely related,Unpersonalized,Average,10+ years,1
1789,1,Male,45,Hispanic,Mental health history,Canadian,Associate Degree,Somewhat related,Unpersonalized,Below average,0-2 years,0
1790,1,Non-binary,40,White,None stated,Mexican,Associate Degree,Somewhat related,Personalized,Average,10+ years,1
1791,1,Female,40,Hispanic,Mental health history,American,Associate Degree,Unrelated,Personalized,Below average,3-7 years,0
1792,1,Male,35,Black,Mental health history,Mexican,Master Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
1793,1,Male,55,Asian,Physical disability,Canadian,Bachelor Degree,Somewhat related,Personalized,Average,10+ years,1
1794,1,Female,30,Asian,Physical disability,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Average,10+ years,1
1795,1,Male,45,Hispanic,Mental health history,Canadian,Master Degree,Unrelated,Personalized,Below average,3-7 years,0
1796,1,Non-binary,50,Hispanic,Mental health history,American,Bachelor Degree,Somewhat related,Personalized,Below average,10+ years,1
1797,1,Male,35,White,None stated,Canadian,Associate Degree,Somewhat related,Personalized,Above average,3-7 years,1
1798,1,Male,40,Hispanic,Physical disability,American,Master Degree,Unrelated,Unpersonalized,Average,10+ years,0
1799,1,Female,30,Black,None stated,Canadian,Bachelor Degree,Closely related,Personalized,Above average,10+ years,1
1800,1,Non-binary,55,White,Physical disability,Canadian,Associate Degree,Unrelated,Unpersonalized,Above average,3-7 years,1
1801,1,Male,40,Black,Mental health history,American,Bachelor Degree,Unrelated,Personalized,Below average,0-2 years,0
1802,1,Male,50,Hispanic,None stated,Mexican,Master Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
1803,1,Male,30,Hispanic,None stated,Indian,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,0
1804,1,Male,40,Black,None stated,Mexican,Master Degree,Unrelated,Unpersonalized,Below average,3-7 years,0
1805,1,Male,50,White,Mental health history,German,Associate Degree,Closely related,Personalized,Average,3-7 years,1
1806,1,Non-binary,50,Black,None stated,Mexican,Bachelor Degree,Unrelated,Personalized,Above average,0-2 years,0
1807,1,Female,50,White,Physical disability,American,Master Degree,Unrelated,Unpersonalized,Above average,3-7 years,0
1808,1,Male,55,Hispanic,None stated,American,Master Degree,Unrelated,Personalized,Below average,10+ years,0
1809,1,Female,30,Hispanic,Mental health history,Canadian,Master Degree,Unrelated,Personalized,Below average,0-2 years,0
1810,1,Female,40,Black,Physical disability,Indian,Associate Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
1811,1,Male,50,Asian,Physical disability,American,Associate Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
1812,1,Non-binary,30,Hispanic,None stated,German,Associate Degree,Closely related,Personalized,Average,3-7 years,1
1813,1,Female,35,White,Mental health history,Canadian,Associate Degree,Somewhat related,Unpersonalized,Below average,10+ years,0
1814,1,Non-binary,35,White,None stated,Canadian,Bachelor Degree,Unrelated,Personalized,Average,3-7 years,1
1815,1,Non-binary,55,White,Mental health history,German,Master Degree,Unrelated,Personalized,Below average,3-7 years,0
1816,1,Male,45,Black,None stated,Canadian,Bachelor Degree,Closely related,Personalized,Below average,0-2 years,0
1817,1,Non-binary,35,White,Physical disability,Mexican,Associate Degree,Somewhat related,Unpersonalized,Above average,3-7 years,1
1818,1,Non-binary,50,Hispanic,None stated,Canadian,Bachelor Degree,Closely related,Unpersonalized,Above average,10+ years,1
1819,1,Female,30,Asian,Physical disability,Indian,Bachelor Degree,Closely related,Personalized,Above average,0-2 years,1
1820,1,Female,30,Hispanic,Physical disability,Indian,Associate Degree,Unrelated,Personalized,Average,0-2 years,0
1821,1,Non-binary,50,Hispanic,None stated,Indian,Associate Degree,Somewhat related,Personalized,Above average,3-7 years,1
1822,1,Female,55,Black,Physical disability,German,Master Degree,Somewhat related,Personalized,Below average,0-2 years,0
1823,1,Male,30,White,Mental health history,Canadian,Bachelor Degree,Unrelated,Unpersonalized,Below average,10+ years,1
1824,1,Male,30,Asian,Physical disability,American,Master Degree,Unrelated,Personalized,Average,10+ years,1
1825,1,Female,50,Black,Physical disability,American,Associate Degree,Closely related,Unpersonalized,Average,3-7 years,1
1826,1,Female,30,Black,None stated,Mexican,Master Degree,Closely related,Unpersonalized,Below average,10+ years,1
1827,1,Non-binary,55,Asian,None stated,Indian,Bachelor Degree,Closely related,Unpersonalized,Below average,10+ years,0
1828,1,Female,40,Asian,Physical disability,Canadian,Associate Degree,Somewhat related,Unpersonalized,Below average,3-7 years,0
1829,1,Female,40,Asian,Mental health history,German,Master Degree,Unrelated,Unpersonalized,Average,10+ years,0
1830,1,Non-binary,45,Asian,None stated,American,Bachelor Degree,Closely related,Personalized,Average,3-7 years,1
1831,1,Female,35,White,Mental health history,American,Associate Degree,Closely related,Unpersonalized,Below average,3-7 years,0
1832,1,Female,30,White,Physical disability,Indian,Bachelor Degree,Unrelated,Unpersonalized,Above average,10+ years,0
