"observation_id","scenario","gender","age","race","disability_status","nationality","education","field_of_study","cover_letter","recommendations","experience","chosen"
1341,"pick","Male",50,"Black","Physical disability","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1342,"pick","Male",45,"Hispanic","Mental health history","Canadian","Associate Degree","Somewhat related","Personalized","Below average","0-2 years",0
1343,"pick","Male",50,"Hispanic","Mental health history","German","Bachelor Degree","Unrelated","Personalized","Above average","10+ years",1
1344,"pick","Female",35,"Asian","None stated","Mexican","Associate Degree","Unrelated","Personalized","Above average","0-2 years",0
1345,"pick","Female",35,"Asian","Physical disability","Indian","Associate Degree","Unrelated","Unpersonalized","Below average","10+ years",0
1346,"pick","Male",50,"Asian","None stated","Canadian","Bachelor Degree","Closely related","Unpersonalized","Below average","0-2 years",0
1347,"pick","Female",30,"White","None stated","Indian","Bachelor Degree","Unrelated","Unpersonalized","Above average","10+ years",0
1348,"pick","Male",40,"Asian","Mental health history","Indian","Master Degree","Unrelated","Personalized","Average","3-7 years",0
1349,"pick","Male",55,"Hispanic","Mental health history","German","Associate Degree","Closely related","Unpersonalized","Average","10+ years",1
1350,"pick","Male",45,"Hispanic","None stated","Canadian","Associate Degree","Somewhat related","Personalized","Above average","0-2 years",1
1351,"pick","Female",35,"Asian","Physical disability","Indian","Master Degree","Closely related","Personalized","Above average","0-2 years",1
1352,"pick","Non-binary",30,"Hispanic","Physical disability","Mexican","Associate Degree","Closely related","Unpersonalized","Below average","10+ years",1
1353,"pick","Male",45,"Black","Physical disability","Canadian","Master Degree","Closely related","Personalized","Below average","0-2 years",1
1354,"pick","Female",55,"Hispanic","Physical disability","Indian","Master Degree","Somewhat related","Personalized","Above average","0-2 years",1
1355,"pick","Male",45,"White","Mental health history","German","Bachelor Degree","Somewhat related","Personalized","Above average","10+ years",1
1356,"pick","Non-binary",55,"White","Mental health history","Canadian","Master Degree","Closely related","Personalized","Average","0-2 years",0
1357,"pick","Non-binary",35,"Black","None stated","Mexican","Associate Degree","Closely related","Personalized","Average","0-2 years",1
1358,"pick","Female",30,"White","Mental health history","Canadian","Bachelor Degree","Somewhat related","Unpersonalized","Below average","10+ years",0
1359,"pick","Non-binary",35,"Black","None stated","Canadian","Bachelor Degree","Closely related","Unpersonalized","Average","10+ years",1
1360,"pick","Male",35,"Asian","Physical disability","American","Associate Degree","Unrelated","Personalized","Above average","3-7 years",0
1361,"pick","Male",35,"Hispanic","Physical disability","Canadian","Associate Degree","Somewhat related","Unpersonalized","Above average","10+ years",0
1362,"pick","Non-binary",30,"Black","Physical disability","Mexican","Master Degree","Closely related","Personalized","Average","3-7 years",1
1363,"pick","Male",45,"Asian","Physical disability","Mexican","Associate Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1364,"pick","Male",50,"Black","Mental health history","German","Bachelor Degree","Somewhat related","Personalized","Above average","0-2 years",0
1365,"pick","Female",30,"Asian","None stated","Canadian","Associate Degree","Unrelated","Personalized","Above average","0-2 years",0
1366,"pick","Non-binary",35,"Asian","Mental health history","Mexican","Associate Degree","Closely related","Personalized","Below average","10+ years",1
1367,"pick","Female",50,"Hispanic","Physical disability","American","Bachelor Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
1368,"pick","Female",50,"White","None stated","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1369,"pick","Female",55,"Hispanic","Mental health history","Indian","Associate Degree","Somewhat related","Personalized","Average","10+ years",1
1370,"pick","Male",55,"Asian","Mental health history","Mexican","Associate Degree","Unrelated","Unpersonalized","Average","10+ years",0
1371,"pick","Female",55,"Hispanic","None stated","Mexican","Bachelor Degree","Closely related","Unpersonalized","Average","10+ years",1
1372,"pick","Female",50,"Black","Mental health history","American","Associate Degree","Unrelated","Unpersonalized","Above average","0-2 years",0
1373,"pick","Non-binary",40,"Hispanic","None stated","Canadian","Associate Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
1374,"pick","Male",50,"Black","None stated","Canadian","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
1375,"pick","Female",45,"White","Physical disability","Indian","Bachelor Degree","Somewhat related","Personalized","Below average","10+ years",1
1376,"pick","Male",30,"Asian","None stated","Indian","Associate Degree","Closely related","Unpersonalized","Above average","0-2 years",0
1377,"pick","Male",30,"Asian","Physical disability","American","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
1378,"pick","Female",45,"Hispanic","Mental health history","Mexican","Bachelor Degree","Somewhat related","Personalized","Above average","10+ years",1
1379,"pick","Female",40,"Asian","None stated","German","Master Degree","Somewhat related","Personalized","Average","3-7 years",1
1380,"pick","Non-binary",35,"Hispanic","Physical disability","Mexican","Bachelor Degree","Closely related","Unpersonalized","Average","0-2 years",1
1381,"pick","Female",50,"White","None stated","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
1382,"pick","Male",35,"Hispanic","Mental health history","Mexican","Associate Degree","Unrelated","Personalized","Average","10+ years",1
1383,"pick","Female",55,"Asian","None stated","Mexican","Master Degree","Unrelated","Personalized","Average","10+ years",1
1384,"pick","Non-binary",55,"Hispanic","Mental health history","American","Bachelor Degree","Closely related","Unpersonalized","Below average","10+ years",1
1385,"pick","Non-binary",40,"Hispanic","Physical disability","Indian","Bachelor Degree","Closely related","Unpersonalized","Average","3-7 years",1
1386,"pick","Male",35,"Hispanic","Physical disability","Canadian","Master Degree","Closely related","Personalized","Below average","3-7 years",1
1387,"pick","Female",45,"Hispanic","None stated","Mexican","Associate Degree","Closely related","Personalized","Above average","3-7 years",1
1388,"pick","Non-binary",35,"White","Physical disability","Indian","Master Degree","Closely related","Personalized","Average","10+ years",1
1389,"pick","Non-binary",45,"Hispanic","Physical disability","Canadian","Master Degree","Somewhat related","Personalized","Above average","3-7 years",1
1390,"pick","Non-binary",40,"Asian","None stated","Mexican","Master Degree","Closely related","Personalized","Average","10+ years",1
1391,"pick","Non-binary",55,"Hispanic","None stated","Indian","Bachelor Degree","Closely related","Personalized","Average","0-2 years",0
1392,"pick","Non-binary",50,"Black","Physical disability","American","Master Degree","Closely related","Unpersonalized","Below average","3-7 years",1
1393,"pick","Male",45,"Asian","None stated","American","Associate Degree","Unrelated","Personalized","Average","10+ years",0
1394,"pick","Female",50,"Hispanic","Physical disability","American","Bachelor Degree","Unrelated","Personalized","Average","10+ years",0
1395,"pick","Female",35,"Asian","Mental health history","Canadian","Associate Degree","Unrelated","Personalized","Below average","10+ years",0
1396,"pick","Non-binary",40,"Black","Mental health history","American","Bachelor Degree","Unrelated","Personalized","Average","3-7 years",1
1397,"pick","Female",30,"Black","Physical disability","Mexican","Associate Degree","Somewhat related","Personalized","Average","0-2 years",1
1398,"pick","Male",50,"Black","Mental health history","Indian","Master Degree","Closely related","Unpersonalized","Above average","10+ years",1
1399,"pick","Non-binary",55,"Hispanic","Mental health history","Mexican","Associate Degree","Closely related","Unpersonalized","Below average","0-2 years",0
1400,"pick","Male",30,"White","Mental health history","Canadian","Associate Degree","Closely related","Personalized","Above average","0-2 years",1
1401,"pick","Non-binary",45,"Black","Mental health history","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Average","0-2 years",0
1402,"pick","Male",45,"White","Mental health history","American","Associate Degree","Closely related","Unpersonalized","Above average","0-2 years",0
1403,"pick","Non-binary",45,"White","None stated","Mexican","Associate Degree","Somewhat related","Unpersonalized","Average","10+ years",0
1404,"pick","Non-binary",50,"Hispanic","Physical disability","Mexican","Master Degree","Closely related","Personalized","Above average","10+ years",1
1405,"pick","Non-binary",40,"Asian","Mental health history","Indian","Bachelor Degree","Closely related","Personalized","Average","0-2 years",1
1406,"pick","Male",40,"Asian","Mental health history","Indian","Master Degree","Closely related","Personalized","Below average","0-2 years",0
1407,"pick","Female",45,"White","Physical disability","German","Master Degree","Somewhat related","Personalized","Average","3-7 years",1
1408,"pick","Non-binary",45,"Hispanic","Mental health history","Canadian","Bachelor Degree","Somewhat related","Personalized","Above average","0-2 years",1
1409,"pick","Male",50,"Black","Mental health history","American","Associate Degree","Closely related","Unpersonalized","Average","0-2 years",0
1410,"pick","Female",55,"Black","None stated","Mexican","Master Degree","Unrelated","Personalized","Average","3-7 years",0
1411,"pick","Male",30,"Hispanic","Mental health history","Mexican","Master Degree","Somewhat related","Unpersonalized","Average","10+ years",1
1412,"pick","Male",40,"Black","None stated","German","Bachelor Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
1413,"pick","Female",50,"Black","None stated","American","Bachelor Degree","Unrelated","Unpersonalized","Average","10+ years",0
1414,"pick","Female",35,"Asian","None stated","Mexican","Associate Degree","Somewhat related","Unpersonalized","Above average","0-2 years",0
1415,"pick","Female",30,"White","None stated","Indian","Bachelor Degree","Somewhat related","Personalized","Below average","0-2 years",0
1416,"pick","Male",35,"Asian","Mental health history","German","Master Degree","Unrelated","Personalized","Below average","0-2 years",0
1417,"pick","Female",40,"Asian","Physical disability","Mexican","Master Degree","Unrelated","Personalized","Above average","3-7 years",1
1418,"pick","Male",30,"Hispanic","Physical disability","Mexican","Associate Degree","Unrelated","Personalized","Above average","10+ years",0
1419,"pick","Male",40,"Asian","Physical disability","Canadian","Bachelor Degree","Closely related","Personalized","Below average","3-7 years",0
1420,"pick","Female",40,"Hispanic","Mental health history","Mexican","Associate Degree","Unrelated","Personalized","Above average","0-2 years",0
1421,"pick","Female",40,"White","Mental health history","Mexican","Associate Degree","Closely related","Personalized","Average","0-2 years",1
1422,"pick","Male",50,"Asian","Mental health history","German","Bachelor Degree","Unrelated","Unpersonalized","Below average","10+ years",0
1423,"pick","Male",45,"Asian","Mental health history","Indian","Master Degree","Unrelated","Personalized","Average","10+ years",1
1424,"pick","Female",40,"White","Mental health history","German","Associate Degree","Somewhat related","Unpersonalized","Average","10+ years",1
1425,"pick","Non-binary",55,"White","Mental health history","Mexican","Associate Degree","Closely related","Personalized","Average","10+ years",1
1426,"pick","Non-binary",30,"Asian","None stated","Indian","Associate Degree","Closely related","Personalized","Average","10+ years",1
1427,"pick","Male",50,"Hispanic","Mental health history","American","Bachelor Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
1428,"pick","Male",45,"White","Physical disability","Indian","Master Degree","Closely related","Unpersonalized","Below average","0-2 years",0
1429,"pick","Male",35,"Asian","Mental health history","German","Bachelor Degree","Closely related","Unpersonalized","Average","0-2 years",0
1430,"pick","Female",50,"Hispanic","None stated","Canadian","Bachelor Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1431,"pick","Female",30,"Black","Mental health history","German","Master Degree","Closely related","Unpersonalized","Above average","0-2 years",1
1432,"pick","Male",30,"Black","Mental health history","American","Associate Degree","Somewhat related","Personalized","Average","10+ years",1
1433,"pick","Non-binary",50,"Asian","None stated","American","Master Degree","Unrelated","Personalized","Above average","0-2 years",0
1434,"pick","Non-binary",40,"Asian","Physical disability","German","Associate Degree","Closely related","Unpersonalized","Above average","10+ years",1
1435,"pick","Non-binary",50,"White","Mental health history","German","Master Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1436,"pick","Male",50,"Asian","None stated","American","Bachelor Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1437,"pick","Non-binary",45,"White","Physical disability","American","Bachelor Degree","Somewhat related","Personalized","Above average","3-7 years",1
1438,"pick","Female",35,"White","None stated","Indian","Associate Degree","Unrelated","Personalized","Above average","3-7 years",0
1439,"pick","Female",35,"Black","Physical disability","Mexican","Associate Degree","Closely related","Personalized","Below average","3-7 years",1
1440,"pick","Male",30,"Asian","Mental health history","Indian","Master Degree","Closely related","Unpersonalized","Below average","3-7 years",0
1441,"pick","Female",40,"Hispanic","None stated","German","Associate Degree","Closely related","Unpersonalized","Below average","10+ years",0
1442,"pick","Male",35,"Black","Mental health history","Indian","Bachelor Degree","Unrelated","Personalized","Below average","3-7 years",0
1443,"pick","Female",45,"Black","None stated","Canadian","Associate Degree","Unrelated","Unpersonalized","Average","10+ years",0
1444,"pick","Female",35,"Black","Physical disability","Indian","Bachelor Degree","Unrelated","Personalized","Above average","0-2 years",1
1445,"pick","Non-binary",35,"White","None stated","Canadian","Master Degree","Closely related","Personalized","Below average","0-2 years",1
1446,"pick","Female",35,"Black","Physical disability","Indian","Master Degree","Closely related","Personalized","Below average","0-2 years",1
1447,"pick","Male",45,"White","Physical disability","Mexican","Bachelor Degree","Unrelated","Personalized","Average","10+ years",1
1448,"pick","Non-binary",35,"Black","Physical disability","Canadian","Associate Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1449,"pick","Female",55,"Hispanic","None stated","Indian","Associate Degree","Closely related","Unpersonalized","Average","0-2 years",0
1450,"pick","Male",55,"White","Mental health history","Indian","Master Degree","Somewhat related","Personalized","Average","3-7 years",1
1451,"pick","Female",35,"Asian","Mental health history","American","Bachelor Degree","Closely related","Personalized","Average","0-2 years",1
1452,"pick","Female",50,"Hispanic","Physical disability","Mexican","Master Degree","Somewhat related","Personalized","Average","10+ years",1
1453,"pick","Male",50,"Asian","Physical disability","American","Bachelor Degree","Unrelated","Personalized","Average","3-7 years",1
1454,"pick","Male",30,"Black","Mental health history","German","Master Degree","Unrelated","Personalized","Below average","0-2 years",0
1455,"pick","Male",55,"Hispanic","Physical disability","Canadian","Associate Degree","Closely related","Unpersonalized","Above average","3-7 years",1
1456,"pick","Male",35,"Hispanic","Mental health history","German","Master Degree","Somewhat related","Personalized","Above average","10+ years",1
1457,"pick","Non-binary",35,"Asian","Mental health history","Mexican","Bachelor Degree","Somewhat related","Unpersonalized","Below average","10+ years",0
1458,"pick","Non-binary",40,"Hispanic","None stated","German","Associate Degree","Closely related","Unpersonalized","Average","0-2 years",1
1459,"pick","Female",45,"Black","None stated","American","Bachelor Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
1460,"pick","Female",45,"Asian","None stated","Canadian","Bachelor Degree","Somewhat related","Unpersonalized","Above average","0-2 years",0
1461,"pick","Female",55,"White","Physical disability","American","Bachelor Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1462,"pick","Female",30,"Black","None stated","Canadian","Master Degree","Somewhat related","Unpersonalized","Average","10+ years",1
1463,"pick","Female",35,"White","Mental health history","Mexican","Bachelor Degree","Closely related","Personalized","Below average","10+ years",1
1464,"pick","Male",50,"Asian","Mental health history","American","Associate Degree","Somewhat related","Personalized","Below average","3-7 years",1
1465,"pick","Male",50,"Asian","None stated","Canadian","Bachelor Degree","Somewhat related","Unpersonalized","Below average","0-2 years",0
1466,"pick","Female",50,"White","Mental health history","Mexican","Bachelor Degree","Unrelated","Personalized","Below average","3-7 years",1
1467,"pick","Female",35,"White","None stated","American","Bachelor Degree","Unrelated","Personalized","Above average","10+ years",0
1468,"pick","Non-binary",55,"Hispanic","Mental health history","Indian","Bachelor Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1469,"pick","Non-binary",50,"Black","None stated","American","Master Degree","Unrelated","Personalized","Below average","3-7 years",0
1470,"pick","Male",45,"White","Mental health history","Mexican","Master Degree","Unrelated","Unpersonalized","Below average","10+ years",0
1471,"pick","Male",55,"White","Physical disability","Indian","Associate Degree","Unrelated","Personalized","Below average","10+ years",0
1472,"pick","Female",35,"Hispanic","Physical disability","Mexican","Master Degree","Somewhat related","Unpersonalized","Below average","10+ years",0
1473,"pick","Male",55,"Hispanic","None stated","Indian","Master Degree","Unrelated","Personalized","Average","0-2 years",0
1474,"pick","Male",55,"Asian","Physical disability","Indian","Master Degree","Somewhat related","Unpersonalized","Average","10+ years",0
1475,"pick","Female",55,"Black","Physical disability","German","Associate Degree","Somewhat related","Personalized","Above average","3-7 years",1
1476,"pick","Non-binary",35,"Asian","Mental health history","German","Bachelor Degree","Somewhat related","Personalized","Below average","0-2 years",1
1477,"pick","Non-binary",30,"Black","None stated","German","Associate Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
1478,"pick","Non-binary",35,"White","Mental health history","Indian","Associate Degree","Somewhat related","Unpersonalized","Below average","10+ years",1
1479,"pick","Non-binary",50,"Black","Physical disability","German","Master Degree","Closely related","Personalized","Above average","10+ years",1
1480,"pick","Male",45,"Hispanic","Physical disability","Indian","Master Degree","Unrelated","Unpersonalized","Below average","10+ years",0
1481,"pick","Male",55,"White","None stated","Canadian","Associate Degree","Somewhat related","Unpersonalized","Above average","10+ years",0
1482,"pick","Non-binary",45,"Black","Mental health history","Mexican","Master Degree","Somewhat related","Unpersonalized","Average","3-7 years",1
1483,"pick","Male",55,"White","None stated","Canadian","Master Degree","Somewhat related","Personalized","Average","3-7 years",1
1484,"pick","Non-binary",55,"Hispanic","Physical disability","German","Bachelor Degree","Unrelated","Personalized","Average","0-2 years",0
1485,"pick","Non-binary",40,"White","None stated","Indian","Master Degree","Somewhat related","Unpersonalized","Average","0-2 years",0
1486,"pick","Male",40,"Hispanic","Physical disability","Indian","Master Degree","Closely related","Personalized","Below average","3-7 years",1
1487,"pick","Female",50,"Asian","Mental health history","Mexican","Master Degree","Closely related","Personalized","Average","0-2 years",1
1488,"pick","Non-binary",55,"Asian","Mental health history","Canadian","Master Degree","Somewhat related","Unpersonalized","Average","3-7 years",1
1489,"pick","Non-binary",30,"Asian","Mental health history","German","Bachelor Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
1490,"pick","Male",35,"White","Mental health history","American","Bachelor Degree","Unrelated","Personalized","Below average","3-7 years",0
1491,"pick","Non-binary",50,"Asian","Mental health history","Canadian","Master Degree","Somewhat related","Unpersonalized","Above average","0-2 years",1
1492,"pick","Female",55,"Asian","Mental health history","American","Master Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
1493,"pick","Female",45,"Hispanic","None stated","American","Associate Degree","Somewhat related","Unpersonalized","Average","3-7 years",0
1494,"pick","Male",35,"Hispanic","Physical disability","German","Associate Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
1495,"pick","Non-binary",40,"Asian","Physical disability","American","Bachelor Degree","Somewhat related","Personalized","Below average","0-2 years",0
1496,"pick","Female",35,"Hispanic","None stated","American","Master Degree","Somewhat related","Personalized","Above average","0-2 years",1
1497,"pick","Female",50,"Black","Mental health history","Canadian","Bachelor Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1498,"pick","Non-binary",40,"Asian","None stated","Canadian","Bachelor Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1499,"pick","Male",35,"White","Physical disability","Mexican","Bachelor Degree","Somewhat related","Personalized","Above average","10+ years",1
1500,"pick","Non-binary",50,"Hispanic","Mental health history","Mexican","Associate Degree","Closely related","Personalized","Below average","0-2 years",0
1501,"pick","Female",30,"Black","None stated","German","Bachelor Degree","Unrelated","Personalized","Average","0-2 years",0
1502,"pick","Male",40,"Black","Physical disability","Indian","Master Degree","Somewhat related","Personalized","Below average","0-2 years",1
1503,"pick","Non-binary",50,"Asian","Physical disability","Mexican","Associate Degree","Somewhat related","Unpersonalized","Average","3-7 years",1
1504,"pick","Female",40,"Black","Mental health history","Canadian","Associate Degree","Somewhat related","Personalized","Average","0-2 years",0
1505,"pick","Non-binary",40,"Black","None stated","Mexican","Master Degree","Closely related","Personalized","Above average","0-2 years",1
1506,"pick","Female",55,"Black","None stated","American","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
1507,"pick","Male",50,"Black","None stated","Canadian","Associate Degree","Somewhat related","Unpersonalized","Average","10+ years",1
1508,"pick","Male",35,"White","None stated","Canadian","Master Degree","Closely related","Unpersonalized","Average","10+ years",1
1509,"pick","Non-binary",40,"Asian","None stated","Canadian","Bachelor Degree","Closely related","Unpersonalized","Above average","3-7 years",1
1510,"pick","Female",35,"Asian","None stated","American","Master Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1511,"pick","Male",40,"Hispanic","None stated","Mexican","Master Degree","Closely related","Unpersonalized","Above average","3-7 years",1
1512,"pick","Non-binary",45,"Hispanic","Physical disability","American","Bachelor Degree","Somewhat related","Unpersonalized","Average","0-2 years",0
1513,"pick","Non-binary",35,"Asian","None stated","German","Master Degree","Unrelated","Unpersonalized","Average","10+ years",1
1514,"pick","Female",50,"Black","Physical disability","American","Bachelor Degree","Somewhat related","Personalized","Average","10+ years",1
1515,"pick","Male",55,"Asian","Physical disability","German","Bachelor Degree","Unrelated","Unpersonalized","Average","10+ years",0
1516,"pick","Non-binary",55,"Black","Mental health history","German","Master Degree","Unrelated","Personalized","Above average","0-2 years",0
1517,"pick","Male",30,"Black","None stated","Indian","Associate Degree","Somewhat related","Personalized","Above average","0-2 years",0
1518,"pick","Non-binary",35,"Hispanic","Mental health history","Mexican","Master Degree","Closely related","Personalized","Average","0-2 years",1
1519,"pick","Non-binary",40,"Black","Mental health history","German","Master Degree","Closely related","Unpersonalized","Below average","3-7 years",1
1520,"pick","Non-binary",50,"Asian","None stated","Canadian","Bachelor Degree","Unrelated","Unpersonalized","Below average","10+ years",0
1521,"pick","Male",50,"Hispanic","Physical disability","American","Bachelor Degree","Unrelated","Personalized","Average","3-7 years",1
1522,"pick","Male",45,"Black","Mental health history","German","Bachelor Degree","Unrelated","Personalized","Average","0-2 years",0
1523,"pick","Non-binary",40,"White","Physical disability","American","Master Degree","Unrelated","Unpersonalized","Average","10+ years",1
1524,"pick","Non-binary",30,"White","Physical disability","American","Bachelor Degree","Unrelated","Personalized","Average","0-2 years",0
1525,"pick","Female",50,"White","Mental health history","American","Master Degree","Unrelated","Personalized","Average","3-7 years",0
1526,"pick","Male",30,"Black","Physical disability","Canadian","Associate Degree","Somewhat related","Personalized","Below average","3-7 years",1
1527,"pick","Male",30,"Asian","Physical disability","American","Master Degree","Closely related","Unpersonalized","Average","0-2 years",1
1528,"pick","Male",50,"White","Physical disability","American","Associate Degree","Closely related","Unpersonalized","Below average","3-7 years",0
1529,"pick","Non-binary",40,"Hispanic","Physical disability","Mexican","Bachelor Degree","Closely related","Personalized","Average","10+ years",1
1530,"pick","Male",35,"Black","None stated","Mexican","Bachelor Degree","Closely related","Personalized","Below average","0-2 years",0
1531,"pick","Female",30,"Hispanic","Mental health history","Mexican","Bachelor Degree","Somewhat related","Personalized","Above average","0-2 years",1
1532,"pick","Non-binary",45,"Asian","Mental health history","German","Bachelor Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1533,"pick","Female",55,"Hispanic","None stated","Mexican","Bachelor Degree","Unrelated","Unpersonalized","Average","0-2 years",0
1534,"pick","Female",40,"White","Physical disability","Indian","Associate Degree","Somewhat related","Personalized","Below average","0-2 years",1
1535,"pick","Male",40,"White","Mental health history","German","Bachelor Degree","Closely related","Personalized","Average","10+ years",1
1536,"pick","Male",45,"Hispanic","None stated","Canadian","Master Degree","Unrelated","Personalized","Average","3-7 years",0
1537,"pick","Female",30,"Asian","Physical disability","Mexican","Associate Degree","Unrelated","Personalized","Above average","10+ years",1
1538,"pick","Female",50,"White","None stated","Mexican","Associate Degree","Unrelated","Personalized","Average","3-7 years",0
1539,"pick","Male",45,"Asian","None stated","Mexican","Bachelor Degree","Unrelated","Personalized","Below average","3-7 years",0
1540,"pick","Male",50,"Asian","Mental health history","Mexican","Associate Degree","Somewhat related","Personalized","Below average","3-7 years",0
1541,"pick","Female",40,"Black","Mental health history","American","Associate Degree","Closely related","Personalized","Average","3-7 years",1
1542,"pick","Non-binary",35,"White","None stated","German","Master Degree","Unrelated","Unpersonalized","Above average","0-2 years",0
1543,"pick","Female",50,"Asian","Mental health history","American","Master Degree","Somewhat related","Personalized","Below average","10+ years",1
1544,"pick","Non-binary",50,"Hispanic","None stated","Indian","Associate Degree","Unrelated","Personalized","Above average","3-7 years",0
1545,"pick","Male",45,"Asian","None stated","Indian","Bachelor Degree","Closely related","Personalized","Above average","10+ years",1
1546,"pick","Non-binary",30,"Asian","None stated","Indian","Master Degree","Somewhat related","Personalized","Below average","10+ years",1
1547,"pick","Non-binary",40,"Black","None stated","Canadian","Bachelor Degree","Closely related","Personalized","Above average","10+ years",1
1548,"pick","Female",35,"Hispanic","Mental health history","American","Bachelor Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1549,"pick","Female",35,"Asian","Physical disability","American","Associate Degree","Closely related","Personalized","Below average","0-2 years",0
1550,"pick","Non-binary",45,"Black","None stated","Mexican","Associate Degree","Closely related","Unpersonalized","Above average","0-2 years",0
1551,"pick","Male",30,"Asian","None stated","Indian","Bachelor Degree","Unrelated","Personalized","Average","3-7 years",0
1552,"pick","Male",35,"Asian","None stated","Canadian","Associate Degree","Closely related","Personalized","Below average","0-2 years",0
1553,"pick","Non-binary",50,"White","None stated","German","Associate Degree","Unrelated","Personalized","Average","3-7 years",0
1554,"pick","Non-binary",30,"Black","Mental health history","German","Master Degree","Somewhat related","Unpersonalized","Average","3-7 years",1
1555,"pick","Female",50,"Asian","None stated","Indian","Master Degree","Unrelated","Personalized","Average","0-2 years",0
1556,"pick","Female",50,"White","Physical disability","Mexican","Bachelor Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1557,"pick","Non-binary",50,"White","None stated","Indian","Bachelor Degree","Somewhat related","Unpersonalized","Below average","3-7 years",0
1558,"pick","Male",50,"Black","Mental health history","American","Master Degree","Unrelated","Unpersonalized","Above average","10+ years",0
1559,"pick","Male",30,"White","Physical disability","Indian","Master Degree","Unrelated","Unpersonalized","Average","3-7 years",0
1560,"pick","Male",50,"Asian","Mental health history","Canadian","Associate Degree","Closely related","Unpersonalized","Below average","10+ years",0
1561,"pick","Male",50,"Asian","None stated","American","Associate Degree","Closely related","Personalized","Above average","3-7 years",1
1562,"pick","Female",40,"Hispanic","Physical disability","German","Associate Degree","Closely related","Unpersonalized","Below average","10+ years",0
1563,"pick","Non-binary",30,"Asian","None stated","German","Associate Degree","Closely related","Personalized","Average","3-7 years",1
1564,"pick","Female",45,"Black","Physical disability","American","Associate Degree","Somewhat related","Personalized","Above average","3-7 years",1
1565,"pick","Female",40,"Hispanic","Mental health history","Mexican","Master Degree","Somewhat related","Personalized","Average","3-7 years",1
1566,"pick","Female",30,"Hispanic","Mental health history","Canadian","Master Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
1567,"pick","Female",55,"Hispanic","None stated","German","Associate Degree","Unrelated","Unpersonalized","Below average","0-2 years",0
1568,"pick","Non-binary",30,"Asian","Physical disability","Mexican","Associate Degree","Closely related","Personalized","Average","3-7 years",1
1569,"pick","Male",50,"Asian","Mental health history","American","Bachelor Degree","Closely related","Personalized","Average","10+ years",1
1570,"pick","Female",55,"Black","Mental health history","American","Master Degree","Unrelated","Unpersonalized","Above average","0-2 years",0
1571,"pick","Female",55,"Black","Mental health history","Canadian","Master Degree","Somewhat related","Personalized","Average","0-2 years",0
1572,"pick","Male",45,"Asian","Mental health history","Canadian","Associate Degree","Closely related","Unpersonalized","Above average","10+ years",1
1573,"pick","Non-binary",35,"Hispanic","None stated","Mexican","Master Degree","Unrelated","Unpersonalized","Below average","3-7 years",0
1574,"pick","Male",35,"Black","Physical disability","German","Bachelor Degree","Closely related","Personalized","Above average","0-2 years",1
1575,"pick","Non-binary",55,"White","Mental health history","American","Associate Degree","Unrelated","Personalized","Above average","3-7 years",0
1576,"pick","Female",50,"Asian","None stated","Canadian","Bachelor Degree","Closely related","Personalized","Above average","10+ years",1
1577,"pick","Non-binary",55,"White","None stated","Indian","Master Degree","Somewhat related","Unpersonalized","Above average","3-7 years",1
1578,"pick","Male",45,"White","Physical disability","German","Master Degree","Unrelated","Personalized","Above average","10+ years",1
1579,"pick","Male",30,"Hispanic","Physical disability","Indian","Bachelor Degree","Unrelated","Personalized","Below average","0-2 years",0
1580,"pick","Female",35,"Asian","Physical disability","German","Associate Degree","Unrelated","Unpersonalized","Above average","3-7 years",0
1581,"pick","Female",35,"Hispanic","Physical disability","Canadian","Associate Degree","Somewhat related","Unpersonalized","Above average","10+ years",1
