observation_id;scenario;gender;age;race;disability_status;nationality;education;field_of_study;cover_letter;recommendations;experience;chosen
3672;1;Male;55;White;None stated;Canadian;Bachelor Degree;Unrelated;Unpersonalized;Average;0-2 years;0
3673;1;Female;35;Hispanic;Physical disability;American;Master Degree;Somewhat related;Unpersonalized;Average;10+ years;1
3674;1;Male;40;Black;Physical disability;Mexican;Associate Degree;Unrelated;Unpersonalized;Below average;0-2 years;0
3675;1;Non-binary;45;Asian;Mental health history;Canadian;Associate Degree;Closely related;Personalized;Above average;0-2 years;0
3676;1;Male;40;White;Physical disability;Canadian;Master Degree;Closely related;Unpersonalized;Below average;10+ years;1
3677;1;Male;35;White;None stated;German;Associate Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
3678;1;Non-binary;50;White;Physical disability;Canadian;Master Degree;Unrelated;Unpersonalized;Above average;10+ years;1
3679;1;Female;40;White;Mental health history;Canadian;Master Degree;Somewhat related;Personalized;Above average;3-7 years;1
3680;1;Non-binary;50;Black;Physical disability;American;Associate Degree;Somewhat related;Unpersonalized;Average;10+ years;1
3681;1;Male;40;Hispanic;None stated;Canadian;Associate Degree;Somewhat related;Unpersonalized;Average;10+ years;1
3682;1;Male;35;Black;Physical disability;American;Master Degree;Unrelated;Personalized;Average;0-2 years;0
3683;1;Female;30;White;None stated;Canadian;Master Degree;Somewhat related;Unpersonalized;Average;10+ years;1
3684;1;Female;30;White;Mental health history;Canadian;Bachelor Degree;Somewhat related;Personalized;Average;10+ years;1
3685;1;Female;55;Black;Physical disability;German;Bachelor Degree;Unrelated;Personalized;Below average;10+ years;0
3686;1;Female;55;Black;Mental health history;Canadian;Associate Degree;Somewhat related;Personalized;Above average;10+ years;1
3687;1;Non-binary;45;Asian;Physical disability;Canadian;Associate Degree;Unrelated;Unpersonalized;Average;0-2 years;0
3688;1;Non-binary;30;Black;Mental health history;American;Associate Degree;Closely related;Unpersonalized;Average;3-7 years;1
3689;1;Female;50;Asian;Mental health history;Mexican;Associate Degree;Closely related;Unpersonalized;Average;3-7 years;0
3690;1;Non-binary;55;White;Physical disability;American;Associate Degree;Somewhat related;Personalized;Below average;3-7 years;0
3691;1;Female;35;Asian;Physical disability;Mexican;Associate Degree;Unrelated;Unpersonalized;Above average;10+ years;0
3692;1;Male;35;Hispanic;None stated;Mexican;Master Degree;Somewhat related;Personalized;Average;3-7 years;1
3693;1;Female;40;White;None stated;Canadian;Master Degree;Unrelated;Personalized;Average;0-2 years;0
3694;1;Female;35;Black;Physical disability;Canadian;Bachelor Degree;Unrelated;Unpersonalized;Below average;0-2 years;0
3695;1;Male;40;White;Physical disability;Canadian;Associate Degree;Unrelated;Unpersonalized;Above average;0-2 years;0
3696;1;Male;40;Asian;Physical disability;Indian;Associate Degree;Somewhat related;Personalized;Above average;0-2 years;0
3697;1;Female;50;Black;None stated;Canadian;Master Degree;Somewhat related;Unpersonalized;Above average;0-2 years;1
3698;1;Female;40;Asian;Mental health history;Indian;Bachelor Degree;Somewhat related;Unpersonalized;Above average;10+ years;1
3699;1;Non-binary;35;Hispanic;Physical disability;Canadian;Bachelor Degree;Closely related;Unpersonalized;Average;0-2 years;0
3700;1;Non-binary;40;Black;None stated;Mexican;Associate Degree;Unrelated;Unpersonalized;Average;0-2 years;0
3701;1;Female;40;Asian;Mental health history;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Average;3-7 years;1
3702;1;Non-binary;50;Hispanic;Physical disability;American;Master Degree;Closely related;Personalized;Above average;10+ years;1
3703;1;Female;35;White;Mental health history;Mexican;Bachelor Degree;Closely related;Unpersonalized;Average;3-7 years;1
3704;1;Female;30;White;Physical disability;Indian;Bachelor Degree;Closely related;Personalized;Average;0-2 years;1
3705;1;Female;55;Black;None stated;Mexican;Bachelor Degree;Closely related;Personalized;Above average;10+ years;1
3706;1;Female;35;Hispanic;Mental health history;American;Bachelor Degree;Closely related;Personalized;Average;3-7 years;1
3707;1;Male;55;Asian;Physical disability;Canadian;Master Degree;Closely related;Personalized;Average;10+ years;1
3708;1;Female;35;Asian;Mental health history;American;Associate Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
3709;1;Female;55;Black;Mental health history;Canadian;Master Degree;Somewhat related;Personalized;Above average;3-7 years;1
3710;1;Male;55;Hispanic;Mental health history;Indian;Bachelor Degree;Somewhat related;Personalized;Below average;3-7 years;0
3711;1;Female;40;Asian;None stated;Mexican;Associate Degree;Unrelated;Unpersonalized;Average;10+ years;0
3712;1;Female;40;Black;Mental health history;Canadian;Associate Degree;Unrelated;Unpersonalized;Below average;0-2 years;0
3713;1;Female;45;Asian;None stated;Canadian;Master Degree;Unrelated;Personalized;Average;10+ years;1
3714;1;Male;55;Hispanic;Physical disability;American;Bachelor Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
3715;1;Male;50;Black;None stated;German;Associate Degree;Closely related;Unpersonalized;Average;10+ years;1
3716;1;Female;50;Asian;Physical disability;Indian;Bachelor Degree;Closely related;Unpersonalized;Average;3-7 years;1
3717;1;Female;45;Black;None stated;German;Associate Degree;Somewhat related;Unpersonalized;Above average;10+ years;1
3718;1;Non-binary;50;White;Mental health history;Indian;Bachelor Degree;Unrelated;Personalized;Above average;0-2 years;0
3719;1;Female;55;White;None stated;Canadian;Associate Degree;Closely related;Personalized;Below average;0-2 years;0
3720;1;Female;35;Black;None stated;German;Bachelor Degree;Closely related;Personalized;Above average;3-7 years;1
3721;1;Non-binary;30;Asian;None stated;American;Associate Degree;Unrelated;Unpersonalized;Above average;3-7 years;0
3722;1;Female;55;Black;Physical disability;Mexican;Master Degree;Somewhat related;Personalized;Below average;10+ years;1
3723;1;Male;30;Black;Mental health history;American;Bachelor Degree;Unrelated;Personalized;Average;3-7 years;0
3724;1;Female;30;White;Physical disability;German;Master Degree;Unrelated;Personalized;Below average;10+ years;0
3725;1;Female;30;White;None stated;Indian;Bachelor Degree;Somewhat related;Personalized;Above average;10+ years;1
3726;1;Male;55;Hispanic;Physical disability;German;Associate Degree;Somewhat related;Personalized;Below average;10+ years;1
3727;1;Male;50;Hispanic;Mental health history;American;Associate Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
3728;1;Male;55;Hispanic;Mental health history;German;Bachelor Degree;Unrelated;Unpersonalized;Average;0-2 years;0
3729;1;Female;50;Hispanic;None stated;Canadian;Associate Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
3730;1;Non-binary;40;Hispanic;Physical disability;Mexican;Bachelor Degree;Closely related;Personalized;Below average;3-7 years;1
3731;1;Male;40;Black;None stated;American;Master Degree;Unrelated;Unpersonalized;Below average;0-2 years;0
3732;1;Non-binary;55;Black;Mental health history;American;Associate Degree;Somewhat related;Unpersonalized;Below average;3-7 years;0
3733;1;Female;40;White;None stated;Canadian;Bachelor Degree;Closely related;Personalized;Below average;0-2 years;0
3734;1;Male;30;Black;None stated;Indian;Associate Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
3735;1;Female;35;Hispanic;None stated;Mexican;Bachelor Degree;Closely related;Personalized;Below average;3-7 years;0
3736;1;Female;50;Black;None stated;Indian;Associate Degree;Unrelated;Personalized;Above average;10+ years;1
3737;1;Non-binary;30;Black;Mental health history;American;Bachelor Degree;Unrelated;Unpersonalized;Above average;0-2 years;0
3738;1;Male;40;Hispanic;Physical disability;Indian;Master Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
3739;1;Male;40;Black;None stated;German;Master Degree;Unrelated;Unpersonalized;Below average;0-2 years;0
3740;1;Non-binary;40;Asian;Physical disability;German;Master Degree;Somewhat related;Personalized;Above average;10+ years;1
3741;1;Female;30;Hispanic;None stated;Canadian;Bachelor Degree;Unrelated;Personalized;Below average;10+ years;0
3742;1;Male;30;Hispanic;Physical disability;Indian;Associate Degree;Closely related;Personalized;Above average;0-2 years;0
3743;1;Female;35;Hispanic;Mental health history;Canadian;Bachelor Degree;Closely related;Unpersonalized;Average;10+ years;1
3744;1;Male;55;Asian;Mental health history;German;Master Degree;Somewhat related;Personalized;Above average;0-2 years;1
3745;1;Male;55;Asian;Physical disability;Mexican;Bachelor Degree;Unrelated;Unpersonalized;Average;0-2 years;0
3746;1;Male;45;White;None stated;Indian;Bachelor Degree;Unrelated;Unpersonalized;Average;0-2 years;0
3747;1;Female;35;White;Physical disability;American;Associate Degree;Unrelated;Personalized;Below average;3-7 years;0
3748;1;Female;55;Black;Mental health history;Mexican;Associate Degree;Somewhat related;Personalized;Above average;3-7 years;1
3749;1;Male;50;Hispanic;Mental health history;Indian;Bachelor Degree;Somewhat related;Unpersonalized;Above average;3-7 years;0
3750;1;Non-binary;55;White;Physical disability;German;Bachelor Degree;Closely related;Personalized;Below average;10+ years;1
3751;1;Non-binary;45;White;Mental health history;Canadian;Bachelor Degree;Unrelated;Personalized;Below average;0-2 years;0
3752;1;Female;35;Asian;None stated;German;Master Degree;Unrelated;Personalized;Average;0-2 years;0
3753;1;Non-binary;45;Black;None stated;Canadian;Bachelor Degree;Closely related;Unpersonalized;Below average;10+ years;1
3754;1;Male;50;Hispanic;Mental health history;German;Master Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
3755;1;Non-binary;40;Black;Physical disability;American;Bachelor Degree;Unrelated;Personalized;Average;3-7 years;0
3756;1;Female;35;White;Mental health history;Indian;Bachelor Degree;Somewhat related;Unpersonalized;Average;3-7 years;1
3757;1;Female;45;Black;Physical disability;American;Bachelor Degree;Closely related;Unpersonalized;Above average;3-7 years;1
3758;1;Non-binary;30;Asian;Mental health history;Canadian;Associate Degree;Closely related;Unpersonalized;Below average;0-2 years;0
3759;1;Non-binary;45;Black;Physical disability;Canadian;Bachelor Degree;Closely related;Unpersonalized;Below average;3-7 years;1
3760;1;Female;30;Black;Physical disability;German;Master Degree;Unrelated;Unpersonalized;Above average;10+ years;1
3761;1;Male;45;Asian;Physical disability;American;Master Degree;Closely related;Unpersonalized;Average;10+ years;1
3762;1;Non-binary;30;White;Physical disability;Canadian;Bachelor Degree;Somewhat related;Personalized;Above average;3-7 years;1
3763;1;Male;40;Black;Mental health history;American;Master Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
3764;1;Non-binary;35;Black;Physical disability;Canadian;Bachelor Degree;Closely related;Unpersonalized;Above average;0-2 years;1
3765;1;Male;40;Asian;None stated;Mexican;Master Degree;Closely related;Personalized;Below average;0-2 years;0
3766;1;Male;40;White;Physical disability;American;Associate Degree;Somewhat related;Unpersonalized;Average;10+ years;1
3767;1;Non-binary;40;Black;Mental health history;Mexican;Associate Degree;Unrelated;Personalized;Above average;10+ years;1
3768;1;Male;45;Hispanic;Physical disability;American;Associate Degree;Unrelated;Personalized;Below average;0-2 years;0
3769;1;Non-binary;30;Asian;Physical disability;German;Master Degree;Closely related;Unpersonalized;Average;10+ years;1
3770;1;Female;50;Black;Physical disability;Indian;Master Degree;Somewhat related;Personalized;Average;0-2 years;0
3771;1;Non-binary;30;White;Physical disability;Mexican;Bachelor Degree;Unrelated;Personalized;Above average;0-2 years;0
3772;1;Female;45;White;Mental health history;American;Bachelor Degree;Unrelated;Personalized;Below average;10+ years;0
3773;1;Female;50;White;None stated;Indian;Master Degree;Somewhat related;Personalized;Above average;0-2 years;1
3774;1;Male;45;Asian;Physical disability;Indian;Bachelor Degree;Unrelated;Unpersonalized;Average;10+ years;0
3775;1;Non-binary;40;White;Physical disability;Mexican;Bachelor Degree;Unrelated;Unpersonalized;Above average;10+ years;1
3776;1;Non-binary;35;White;Physical disability;Indian;Associate Degree;Closely related;Personalized;Average;10+ years;1
3777;1;Non-binary;45;Black;Mental health history;Indian;Bachelor Degree;Unrelated;Unpersonalized;Below average;10+ years;0
3778;1;Female;35;Asian;None stated;German;Bachelor Degree;Closely related;Unpersonalized;Below average;3-7 years;0
3779;1;Female;30;Black;None stated;American;Master Degree;Closely related;Unpersonalized;Average;3-7 years;1
3780;1;Male;45;Black;Physical disability;Canadian;Associate Degree;Unrelated;Unpersonalized;Below average;0-2 years;0
3781;1;Female;45;Hispanic;None stated;Indian;Bachelor Degree;Closely related;Unpersonalized;Above average;10+ years;1
3782;1;Non-binary;50;Asian;Mental health history;Mexican;Bachelor Degree;Closely related;Unpersonalized;Above average;3-7 years;1
3783;1;Female;35;Asian;None stated;American;Associate Degree;Somewhat related;Unpersonalized;Above average;3-7 years;0
3784;1;Male;45;Asian;Mental health history;German;Bachelor Degree;Unrelated;Unpersonalized;Above average;10+ years;1
3785;1;Male;40;Black;None stated;Indian;Master Degree;Unrelated;Unpersonalized;Average;0-2 years;0
3786;1;Non-binary;30;White;Physical disability;German;Bachelor Degree;Closely related;Personalized;Average;3-7 years;1
3787;1;Non-binary;35;Hispanic;Physical disability;German;Master Degree;Unrelated;Personalized;Below average;10+ years;0
3788;1;Non-binary;35;Black;None stated;American;Master Degree;Somewhat related;Personalized;Below average;0-2 years;0
3789;1;Male;50;Asian;Physical disability;German;Associate Degree;Somewhat related;Personalized;Below average;3-7 years;0
3790;1;Non-binary;55;Asian;None stated;Mexican;Bachelor Degree;Somewhat related;Personalized;Below average;3-7 years;0
3791;1;Male;35;Black;Mental health history;Canadian;Master Degree;Somewhat related;Personalized;Average;10+ years;1
3792;1;Female;50;White;Mental health history;Indian;Associate Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
3793;1;Non-binary;30;Asian;Physical disability;German;Associate Degree;Somewhat related;Unpersonalized;Average;10+ years;1
3794;1;Non-binary;30;Asian;None stated;Indian;Associate Degree;Closely related;Personalized;Below average;3-7 years;0
3795;1;Non-binary;45;Asian;Mental health history;American;Master Degree;Closely related;Unpersonalized;Average;0-2 years;0
3796;1;Female;40;White;Mental health history;Indian;Bachelor Degree;Closely related;Unpersonalized;Below average;10+ years;1
3797;1;Non-binary;45;White;Mental health history;Canadian;Master Degree;Unrelated;Personalized;Above average;3-7 years;0
3798;1;Male;40;Asian;Physical disability;American;Bachelor Degree;Closely related;Personalized;Average;10+ years;1
3799;1;Male;35;Asian;None stated;German;Master Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
3800;1;Female;40;Asian;Mental health history;Canadian;Bachelor Degree;Somewhat related;Personalized;Above average;10+ years;1
3801;1;Male;55;Hispanic;None stated;American;Master Degree;Closely related;Unpersonalized;Average;0-2 years;0
3802;1;Male;35;Black;Mental health history;Mexican;Associate Degree;Closely related;Personalized;Above average;0-2 years;1
3803;1;Female;55;Black;Mental health history;American;Master Degree;Closely related;Unpersonalized;Average;3-7 years;1
3804;1;Female;35;White;None stated;German;Bachelor Degree;Closely related;Unpersonalized;Average;10+ years;1
3805;1;Non-binary;45;Hispanic;Mental health history;American;Master Degree;Unrelated;Personalized;Average;10+ years;1
3806;1;Non-binary;45;Asian;None stated;Mexican;Associate Degree;Unrelated;Personalized;Average;10+ years;1
3807;1;Non-binary;30;Asian;Physical disability;Mexican;Associate Degree;Unrelated;Personalized;Average;3-7 years;0
3808;1;Male;50;Black;Mental health history;American;Bachelor Degree;Closely related;Personalized;Below average;10+ years;1
3809;1;Non-binary;30;Hispanic;Mental health history;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
3810;1;Male;40;Hispanic;Mental health history;American;Master Degree;Closely related;Personalized;Below average;0-2 years;0
3811;1;Female;50;Black;None stated;Indian;Master Degree;Unrelated;Personalized;Below average;3-7 years;0
3812;1;Non-binary;40;Asian;Physical disability;American;Master Degree;Unrelated;Unpersonalized;Above average;10+ years;1
3813;1;Male;45;Asian;Mental health history;Mexican;Associate Degree;Somewhat related;Personalized;Above average;3-7 years;1
3814;1;Non-binary;45;Asian;None stated;Mexican;Master Degree;Unrelated;Personalized;Average;10+ years;1
3815;1;Male;30;Hispanic;Mental health history;German;Bachelor Degree;Somewhat related;Personalized;Average;0-2 years;0
3816;1;Non-binary;45;Black;Mental health history;Indian;Bachelor Degree;Somewhat related;Personalized;Average;3-7 years;1
3817;1;Male;55;Hispanic;Mental health history;German;Bachelor Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
3818;1;Female;50;Hispanic;Physical disability;Mexican;Master Degree;Somewhat related;Unpersonalized;Average;3-7 years;1
3819;1;Female;50;Black;None stated;German;Associate Degree;Closely related;Personalized;Below average;10+ years;1
3820;1;Male;30;White;Physical disability;Indian;Master Degree;Unrelated;Unpersonalized;Above average;0-2 years;0
3821;1;Male;50;White;None stated;Indian;Master Degree;Somewhat related;Personalized;Below average;3-7 years;0
3822;1;Non-binary;45;Hispanic;None stated;Mexican;Associate Degree;Closely related;Personalized;Below average;10+ years;1
3823;1;Female;45;Black;None stated;Indian;Bachelor Degree;Unrelated;Personalized;Average;0-2 years;0
3824;1;Non-binary;35;White;None stated;American;Master Degree;Somewhat related;Personalized;Average;0-2 years;0
3825;1;Non-binary;50;Hispanic;Mental health history;American;Master Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
3826;1;Non-binary;40;Black;Physical disability;Indian;Bachelor Degree;Somewhat related;Personalized;Below average;3-7 years;1
3827;1;Male;35;White;Physical disability;Indian;Associate Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
3828;1;Non-binary;40;White;None stated;American;Associate Degree;Closely related;Unpersonalized;Average;0-2 years;0
3829;1;Female;45;Hispanic;Mental health history;Canadian;Bachelor Degree;Closely related;Unpersonalized;Average;10+ years;1
3830;1;Female;35;Asian;Physical disability;Mexican;Bachelor Degree;Unrelated;Personalized;Average;0-2 years;0
3831;1;Female;50;White;Mental health history;American;Master Degree;Closely related;Unpersonalized;Average;10+ years;1
3832;1;Non-binary;40;White;None stated;Mexican;Master Degree;Unrelated;Unpersonalized;Above average;3-7 years;0
3833;1;Non-binary;40;Hispanic;Mental health history;German;Bachelor Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
3834;1;Male;35;White;Physical disability;American;Master Degree;Closely related;Unpersonalized;Average;3-7 years;1
3835;1;Female;35;Black;None stated;German;Bachelor Degree;Closely related;Unpersonalized;Average;0-2 years;0
3836;1;Non-binary;50;Hispanic;None stated;Mexican;Associate Degree;Unrelated;Personalized;Above average;0-2 years;0
3837;1;Female;55;White;Mental health history;Indian;Bachelor Degree;Somewhat related;Unpersonalized;Below average;10+ years;0
3838;1;Female;55;Asian;None stated;Mexican;Bachelor Degree;Closely related;Unpersonalized;Average;3-7 years;1
3839;1;Non-binary;50;Asian;Mental health history;Indian;Master Degree;Closely related;Unpersonalized;Above average;10+ years;1
3840;1;Non-binary;35;Black;Physical disability;Mexican;Master Degree;Somewhat related;Personalized;Average;3-7 years;1
3841;1;Female;40;Asian;None stated;Mexican;Master Degree;Unrelated;Personalized;Below average;3-7 years;0
3842;1;Non-binary;50;Asian;Physical disability;German;Associate Degree;Somewhat related;Personalized;Above average;0-2 years;0
3843;1;Female;55;Hispanic;Mental health history;American;Associate Degree;Somewhat related;Personalized;Below average;3-7 years;0
3844;1;Female;30;Black;None stated;American;Associate Degree;Somewhat related;Unpersonalized;Above average;10+ years;1
3845;1;Non-binary;50;Black;None stated;German;Bachelor Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
3846;1;Male;55;White;Physical disability;Mexican;Bachelor Degree;Unrelated;Unpersonalized;Average;3-7 years;0
3847;1;Non-binary;30;White;Mental health history;American;Associate Degree;Unrelated;Personalized;Average;10+ years;1
3848;1;Non-binary;50;White;Mental health history;Indian;Master Degree;Somewhat related;Personalized;Below average;3-7 years;1
3849;1;Non-binary;50;Black;None stated;German;Associate Degree;Unrelated;Personalized;Above average;0-2 years;0
3850;1;Non-binary;35;Asian;Physical disability;German;Master Degree;Unrelated;Unpersonalized;Above average;10+ years;1
3851;1;Female;55;White;None stated;Mexican;Associate Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
3852;1;Male;35;White;None stated;German;Associate Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
3853;1;Female;30;White;Mental health history;Indian;Master Degree;Somewhat related;Personalized;Above average;0-2 years;1
3854;1;Non-binary;30;Asian;Mental health history;American;Associate Degree;Closely related;Personalized;Average;10+ years;1
3855;1;Female;50;Asian;Physical disability;Mexican;Associate Degree;Somewhat related;Personalized;Above average;3-7 years;1
3856;1;Female;35;Asian;Physical disability;Mexican;Bachelor Degree;Closely related;Personalized;Above average;0-2 years;0
3857;1;Male;30;White;None stated;Mexican;Associate Degree;Closely related;Personalized;Average;3-7 years;1
3858;1;Female;50;Hispanic;Physical disability;Mexican;Associate Degree;Closely related;Personalized;Below average;10+ years;1
3859;1;Non-binary;35;White;Mental health history;German;Bachelor Degree;Closely related;Unpersonalized;Above average;10+ years;1
3860;1;Non-binary;40;White;Mental health history;Canadian;Bachelor Degree;Closely related;Personalized;Above average;10+ years;1
3861;1;Male;35;Black;None stated;German;Master Degree;Somewhat related;Personalized;Average;10+ years;1
3862;1;Female;50;Hispanic;Mental health history;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Above average;0-2 years;0
3863;1;Male;30;White;None stated;American;Bachelor Degree;Closely related;Personalized;Below average;0-2 years;0
3864;1;Female;55;Hispanic;Physical disability;American;Master Degree;Unrelated;Personalized;Average;0-2 years;0
3865;1;Male;40;Asian;Mental health history;Mexican;Bachelor Degree;Somewhat related;Personalized;Average;0-2 years;0
3866;1;Male;45;Black;None stated;German;Associate Degree;Somewhat related;Personalized;Above average;0-2 years;0
3867;1;Female;35;Black;None stated;American;Bachelor Degree;Somewhat related;Unpersonalized;Below average;3-7 years;0
3868;1;Female;40;White;Physical disability;Canadian;Master Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
3869;1;Male;55;Black;Mental health history;Mexican;Bachelor Degree;Closely related;Personalized;Below average;3-7 years;0
3870;1;Male;30;Asian;Mental health history;Canadian;Master Degree;Unrelated;Personalized;Below average;10+ years;1
3871;1;Non-binary;50;White;Mental health history;German;Bachelor Degree;Unrelated;Unpersonalized;Above average;10+ years;0
3872;1;Non-binary;55;White;Physical disability;Indian;Bachelor Degree;Unrelated;Personalized;Above average;3-7 years;0
3873;1;Non-binary;50;Asian;None stated;Indian;Master Degree;Closely related;Personalized;Average;10+ years;1
3874;1;Female;55;White;Mental health history;Mexican;Associate Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
3875;1;Non-binary;30;Asian;None stated;Mexican;Master Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
3876;1;Male;35;Asian;None stated;Indian;Master Degree;Closely related;Unpersonalized;Below average;10+ years;1
3877;1;Male;30;Hispanic;Mental health history;Mexican;Bachelor Degree;Closely related;Personalized;Average;10+ years;1
3878;1;Non-binary;30;Asian;Mental health history;Indian;Bachelor Degree;Closely related;Unpersonalized;Average;10+ years;1
3879;1;Male;45;Hispanic;None stated;American;Associate Degree;Unrelated;Unpersonalized;Average;0-2 years;0
3880;1;Female;40;White;Physical disability;German;Bachelor Degree;Closely related;Personalized;Average;3-7 years;1
3881;1;Male;55;Hispanic;Mental health history;Canadian;Master Degree;Somewhat related;Personalized;Above average;0-2 years;1
3882;1;Non-binary;30;Hispanic;None stated;Indian;Master Degree;Unrelated;Personalized;Average;3-7 years;0
3883;1;Non-binary;45;White;Mental health history;Indian;Bachelor Degree;Closely related;Personalized;Above average;10+ years;1
3884;1;Non-binary;50;Black;None stated;American;Associate Degree;Closely related;Unpersonalized;Above average;10+ years;1
3885;1;Male;50;Black;None stated;German;Associate Degree;Unrelated;Personalized;Average;3-7 years;0
3886;1;Non-binary;40;Asian;None stated;German;Associate Degree;Somewhat related;Unpersonalized;Below average;10+ years;0
3887;1;Female;55;Hispanic;Physical disability;German;Associate Degree;Closely related;Personalized;Average;10+ years;1
3888;1;Female;30;Hispanic;Physical disability;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Average;3-7 years;0
3889;1;Non-binary;30;White;None stated;Mexican;Master Degree;Closely related;Personalized;Average;10+ years;1
3890;1;Non-binary;55;Black;Physical disability;Canadian;Associate Degree;Somewhat related;Unpersonalized;Above average;0-2 years;0
3891;1;Non-binary;35;Asian;Physical disability;Canadian;Associate Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
3892;1;Non-binary;30;Hispanic;None stated;Mexican;Bachelor Degree;Closely related;Unpersonalized;Below average;0-2 years;0
3893;1;Male;30;Black;Physical disability;Mexican;Bachelor Degree;Unrelated;Unpersonalized;Above average;0-2 years;0
3894;1;Non-binary;30;Asian;None stated;American;Associate Degree;Somewhat related;Personalized;Above average;10+ years;1
3895;1;Non-binary;30;Hispanic;None stated;Canadian;Master Degree;Closely related;Unpersonalized;Average;3-7 years;1
3896;1;Non-binary;55;Black;None stated;Canadian;Bachelor Degree;Unrelated;Unpersonalized;Average;3-7 years;0
3897;1;Male;40;Black;Mental health history;Mexican;Master Degree;Unrelated;Unpersonalized;Above average;3-7 years;0
3898;1;Non-binary;30;Hispanic;None stated;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Below average;10+ years;0
3899;1;Female;40;Hispanic;Mental health history;Indian;Bachelor Degree;Somewhat related;Unpersonalized;Above average;3-7 years;0
3900;1;Male;35;Black;Physical disability;Canadian;Associate Degree;Closely related;Unpersonalized;Below average;3-7 years;0
3901;1;Male;40;Hispanic;None stated;American;Associate Degree;Somewhat related;Personalized;Above average;10+ years;1
3902;1;Male;40;Hispanic;Mental health history;American;Bachelor Degree;Unrelated;Personalized;Below average;0-2 years;0
3903;1;Female;50;Black;Physical disability;American;Associate Degree;Unrelated;Personalized;Above average;3-7 years;0
3904;1;Male;45;Asian;None stated;Canadian;Master Degree;Unrelated;Unpersonalized;Average;10+ years;1
3905;1;Non-binary;30;Asian;Physical disability;German;Bachelor Degree;Unrelated;Unpersonalized;Below average;0-2 years;0
3906;1;Female;30;White;Mental health history;American;Associate Degree;Unrelated;Unpersonalized;Average;0-2 years;0
3907;1;Female;30;Asian;Physical disability;German;Associate Degree;Somewhat related;Personalized;Average;10+ years;1
3908;1;Female;50;Hispanic;None stated;Indian;Associate Degree;Closely related;Unpersonalized;Average;3-7 years;1
3909;1;Male;40;Asian;Mental health history;German;Master Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
3910;1;Female;55;Hispanic;Physical disability;Indian;Associate Degree;Unrelated;Personalized;Average;10+ years;1
3911;1;Female;30;White;Physical disability;Indian;Master Degree;Closely related;Personalized;Average;3-7 years;1
3912;1;Female;30;White;Physical disability;Mexican;Master Degree;Closely related;Personalized;Below average;0-2 years;1
3913;1;Female;30;White;Mental health history;American;Bachelor Degree;Unrelated;Unpersonalized;Above average;3-7 years;0
3914;1;Non-binary;55;Hispanic;None stated;Canadian;Associate Degree;Unrelated;Unpersonalized;Below average;3-7 years;0
3915;1;Female;35;Asian;Mental health history;German;Bachelor Degree;Somewhat related;Personalized;Above average;3-7 years;1
3916;1;Non-binary;50;Hispanic;None stated;Canadian;Master Degree;Unrelated;Unpersonalized;Above average;3-7 years;0
3917;1;Non-binary;40;Black;Mental health history;Canadian;Master Degree;Somewhat related;Personalized;Above average;0-2 years;1
3918;1;Male;40;White;None stated;German;Master Degree;Somewhat related;Unpersonalized;Above average;3-7 years;1
3919;1;Female;50;Black;Mental health history;German;Associate Degree;Somewhat related;Unpersonalized;Average;0-2 years;0
3920;1;Non-binary;35;Hispanic;None stated;Indian;Master Degree;Closely related;Unpersonalized;Average;10+ years;1
3921;1;Female;40;Asian;Physical disability;Indian;Master Degree;Unrelated;Personalized;Average;10+ years;1
3922;1;Non-binary;30;Black;Mental health history;Indian;Bachelor Degree;Somewhat related;Unpersonalized;Below average;0-2 years;0
3923;1;Non-binary;55;Asian;None stated;Canadian;Bachelor Degree;Somewhat related;Unpersonalized;Below average;3-7 years;0
3924;1;Non-binary;30;Asian;Physical disability;American;Master Degree;Closely related;Personalized;Average;10+ years;1
3925;1;Non-binary;55;Asian;Mental health history;Mexican;Master Degree;Closely related;Unpersonalized;Average;10+ years;1
